epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,20.60287087398862,17.472318228366614,1.7670771983953624,12.916050295857989
2,1.6320181365997073,46.6349846390169,1.5950648692937999,12.916050295857989
3,1.580308527227432,46.636584741423455,1.5664637272174542,13.267381656804734
4,1.552810325509026,46.638184843830004,1.539952984222999,12.916050295857989
5,1.527458093469105,46.637384792626726,1.5158162025304942,12.916050295857989
6,1.5045164218024603,46.638184843830004,1.494072620685284,13.091715976331361
7,1.4839405161993844,46.637384792626726,1.4747257416064923,13.267381656804734
8,1.4658553950370303,46.63978494623656,1.4579209731175349,13.091715976331361
9,1.450242729414077,46.63578469022017,1.4434957183324373,13.443047337278106
10,1.43711042782617,46.64058499743983,1.4316742786994348,12.740384615384615
11,1.426365560009366,46.63898489503328,1.421970477470985,12.916050295857989
12,1.4175938339460463,46.641385048643116,1.4141358779026911,13.091715976331361
13,1.4106783876343378,46.64058499743983,1.4081264184071467,13.091715976331361
14,1.4054215266591026,46.63978494623656,1.4035383829703698,12.740384615384615
15,1.4015120390861753,46.636584741423455,1.3997840285301208,13.267381656804734
16,1.3984914176047794,46.64058499743983,1.396037404353802,13.091715976331361
17,1.3949084442759316,46.63898489503328,1.3950980810018687,12.916050295857989
18,1.3943210565854633,46.6349846390169,1.3943681625219493,12.916050295857989
19,1.3938094046380785,46.637384792626726,1.3940966771199153,13.091715976331361
20,1.3936447964774237,46.641385048643116,1.3939335254522471,12.916050295857989
21,1.393684753349849,46.63978494623656,1.3941558049275324,13.091715976331361
22,1.3938767172041393,46.638184843830004,1.3943781302525446,13.091715976331361
23,1.3942313582178145,46.638184843830004,1.3949540761800914,12.916050295857989
24,1.3946302599377103,46.63898489503328,1.3951954016318688,12.740384615384615
25,1.3950214338681055,46.64058499743983,1.3956547654592073,13.443047337278106
26,1.3955618881043934,46.63898489503328,1.3962526963307307,13.091715976331361
27,1.3874012894100614,46.63978494623656,1.386903900366563,13.267381656804734
28,1.3866620621983967,46.636584741423455,1.3869722989889293,12.916050295857989
29,1.3866971769030132,46.63978494623656,1.3869566367222712,13.091715976331361
30,1.3867377780732655,46.64218509984639,1.3870452092244074,13.091715976331361
31,1.3867851959334478,46.638184843830004,1.3870307115408091,12.916050295857989
32,1.3867831939742679,46.63258448540707,1.3869346380233765,12.916050295857989
33,1.386581798394521,46.63898489503328,1.3868669454868023,13.267381656804734
34,1.3863103181596785,46.63978494623656,1.386629975759066,12.740384615384615
35,1.3862967831747872,46.638184843830004,1.3866254733158991,13.091715976331361
36,1.3862992354801722,46.641385048643116,1.386625546675462,13.267381656804734
37,1.386301769150628,46.636584741423455,1.3866298382098858,13.267381656804734
38,1.386304275384025,46.64058499743983,1.3866315529896662,13.091715976331361
39,1.3863065611748469,46.63978494623656,1.3866339601003206,13.443047337278106
40,1.3863092074318537,46.63898489503328,1.3866387055470393,13.091715976331361
41,1.3862788554221865,46.64058499743983,1.3866103062262902,12.740384615384615
42,1.3862774324795557,46.63898489503328,1.3865971519396856,13.794378698224852
43,1.3862780550169567,46.63898489503328,1.386601631457989,13.091715976331361
44,1.3862786860693068,46.64058499743983,1.3866072342945979,13.091715976331361
45,1.3862795063427515,46.63898489503328,1.3866064227544344,13.443047337278106
46,1.386280127934047,46.637384792626726,1.3866114066197321,13.091715976331361
47,1.3862695069540114,46.636584741423455,1.3865979818197398,12.916050295857989
48,1.3862686005849687,46.63418458781362,1.3865978626104503,12.916050295857989
49,1.386268625183711,46.637384792626726,1.386595551784222,13.091715976331361
50,1.38626867343509,46.63978494623656,1.3865962670399592,13.091715976331361
51,1.3862680442749509,46.63898489503328,1.3865991005530725,12.740384615384615
52,1.3862680149456812,46.636584741423455,1.3865972665640025,12.916050295857989
53,1.3862673924082802,46.638184843830004,1.3865949557377741,13.091715976331361
54,1.3862673441569011,46.63898489503328,1.3865915215932405,13.443047337278106
55,1.3862673290192136,46.64058499743983,1.3865932409579937,13.267381656804734
56,1.3862673205042642,46.641385048643116,1.3865966705175548,12.916050295857989
57,1.3862673611867995,46.637384792626726,1.3865949557377741,13.091715976331361
58,1.3862673630790106,46.637384792626726,1.3865932409579937,13.267381656804734
59,1.3862673611867995,46.63898489503328,1.3865949557377741,13.091715976331361
60,1.3862674009232294,46.636584741423455,1.3865966705175548,12.916050295857989
61,1.3862673895699638,46.63978494623656,1.3865949557377741,13.091715976331361
62,1.3862674255219718,46.638184843830004,1.3865966705175548,12.916050295857989
63,1.3862674179531278,46.63978494623656,1.3865967897268443,12.916050295857989
